pubukprn,kismode,mytarsbj,title,kisaimcode,crseurl,legal_name,provaddress,A*A*A*A* and above,A*A*AC and above,A*A*A and above,AAA and above,ABB and above,BBC and above,CCC and above,Below CCC
10007775,01,CAH10-01-09,Chemical Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/chemical-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,10,15,25,50,5,0,0
10007775,01,CAH10-01-01,"Design, Innovation and Creative Engineering",056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/design-innovation-and-creative-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",3,3,13,13,20,30,15,2
10007775,01,CAH11-01-08,"Design, Innovation and Creative Engineering",056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/design-innovation-and-creative-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,20,10,35,25,0,0,0
10007775,01,CAH25-01-03,"Design, Innovation and Creative Engineering",056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/design-innovation-and-creative-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",10,15,20,15,25,20,0,0
10007775,01,NA,Mechanical Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/mechanical-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,0,40,55,5,0,0,0
10007775,01,CAH10-01-01,Robotics Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/robotics-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",3,3,13,13,20,30,15,2
10007775,01,CAH10-01-03,Robotics Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/robotics-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,10,15,20,25,15,0,5
10007775,01,CAH10-01-04,Aerospace Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/aerospace-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",1,7,25,29,28,6,0,2
10007775,01,CAH10-01-06,Biomedical Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/biomedical-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",10,5,20,10,35,10,0,5
10007775,01,CAH10-01-09,Chemical Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/chemical-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,10,15,25,50,5,0,0
10007775,01,CAH10-01-01,"Design, Innovation and Creative Engineering",056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/design-innovation-and-creative-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",3,3,13,13,20,30,15,2
10007775,01,CAH11-01-08,"Design, Innovation and Creative Engineering",056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/design-innovation-and-creative-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,20,10,35,25,0,0,0
10007775,01,CAH25-01-03,"Design, Innovation and Creative Engineering",056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/design-innovation-and-creative-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",10,15,20,15,25,20,0,0
10007775,01,CAH10-01-02,Mechanical Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/mechanical-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,5,24,38,23,2,1,3
10007775,01,CAH10-01-03,Robotics Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/robotics-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,10,15,20,25,15,0,5
10007775,01,CAH10-03-07,Materials Science and Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/materials-science-and-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,20,0,30,5,45,0,0
10007775,01,CAH10-03-07,Materials Science and Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/materials-science-and-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,20,0,30,5,45,0,0
10007775,01,CAH10-03-07,Materials Science and Engineering,056,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/materials-science-and-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,20,0,30,5,45,0,0
10007775,01,CAH03-01-08,Biochemistry,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/biochemistry,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",1,4,12,21,37,18,0,1
10007775,01,NA,Biochemistry,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/biochemistry,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",5,5,20,10,50,5,0,0
10007775,01,CAH07-02-01,Chemistry,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/chemistry,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",2,4,14,14,35,23,8,1
10007775,01,NA,Chemistry,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/chemistry,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,20,20,0,65,0,0,0
10007775,01,CAH11-01-01,Computer Science,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/computer-science,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",4,11,22,27,27,5,1,0
10007775,01,NA,Computer Science,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/computer-science,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",10,25,25,25,20,0,0,0
10007775,01,CAH09-01-01,Financial Mathematics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/financial-mathematics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",2,6,15,21,31,17,4,1
10007775,01,CAH09-01-01,Mathematics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/mathematics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",2,6,15,21,31,17,4,1
10007775,01,NA,Financial Mathematics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/financial-mathematics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",10,20,20,30,20,0,0,0
10007775,01,NA,Mathematics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/mathematics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,5,10,35,45,0,0,0
10007775,01,NA,Financial Mathematics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/financial-mathematics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,20,30,10,40,0,0,0
10007775,01,CAH07-01-01,Physics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/physics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",1,5,9,14,22,24,20,1
10007775,01,NA,Physics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/physics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,5,25,25,35,10,0,0
10007775,01,CAH07-01-01,Physics,077,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/physics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",1,5,9,14,22,24,20,1
10007775,01,NA,Biological Sciences,021,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/biology,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,0,11,7,13,35,28,1
10007775,01,NA,Chemical Sciences,021,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/chemistry,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,0,5,0,10,45,45,0
10007775,01,CAH10-01-08,Electronic Engineering,008,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/electrical-and-electronic-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,5,15,30,15,15,0,0
10007775,01,NA,Engineering,008,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/mechanical-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",2,2,13,14,20,33,16,1
10007775,01,NA,Mathematics,021,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/mathematics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,0,0,0,15,50,25,0
10007775,01,NA,Materials Science,008,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/materials-science-and-engineering,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,0,10,0,25,35,35,0
10007775,01,NA,Physics,021,https://www.qmul.ac.uk/undergraduate/coursefinder/courses/2025/physics,Queen Mary University of London,"327, Mile End Road, London, E1 4NS",0,0,5,10,5,35,50,0
10007780,01,NA,Accounting and Finance,021,https://www.soas.ac.uk/study/find-course/bsc-accounting-and-finance,School of Oriental and African Studies,NA,0,0,11,6,29,23,18,2
10007780,01,CAH19-04-07,Arabic,000,https://www.soas.ac.uk/study/find-course/ba-arabic,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH19-04-07,Arabic and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-arabic-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH20-01-02,Arabic and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-arabic-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH19-01-07,Arabic and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-arabic-and,School of Oriental and African Studies,NA,5,0,0,5,10,35,15,15
10007780,01,CAH19-04-07,Arabic and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-arabic-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH19-04-07,Arabic and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH20-02-01,Arabic and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,CAH19-04-06,Chinese and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-chinese-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-02,Chinese and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-chinese-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH19-01-07,Chinese and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-chinese-and,School of Oriental and African Studies,NA,5,0,0,5,10,35,15,15
10007780,01,CAH19-04-06,Chinese and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-chinese-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-04-06,Chinese and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-02-01,Chinese and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,NA,Chinese,000,https://www.soas.ac.uk/study/find-course/ba-chinese,School of Oriental and African Studies,NA,10,20,25,15,15,0,0,10
10007780,01,NA,Creative Arts and Cultural Industries,000,https://www.soas.ac.uk/study/find-course/ba-creative-arts-and-cultural-industries,School of Oriental and African Studies,NA,0,0,10,20,20,20,10,10
10007780,01,NA,Global Development,000,https://www.soas.ac.uk/study/find-course/ba-global-development-and,School of Oriental and African Studies,NA,0,0,0,15,30,15,15,10
10007780,01,NA,Development Economics,021,https://www.soas.ac.uk/study/find-course/bsc-development-economics,School of Oriental and African Studies,NA,0,10,10,20,20,10,0,0
10007780,01,CAH15-01-05,Global Development and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-07,Global Development and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH15-01-05,Global Development and Africa and Black Diaspora including year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-07,Global Development and Africa and Black Diaspora including year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH15-01-05,Global Development and Arabic,000,https://www.soas.ac.uk/study/find-course/ba-global-development-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-07,Global Development and Arabic,000,https://www.soas.ac.uk/study/find-course/ba-global-development-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH15-01-05,Global Development and Chinese,000,https://www.soas.ac.uk/study/find-course/ba-global-development-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-06,Global Development and Chinese,000,https://www.soas.ac.uk/study/find-course/ba-global-development-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH15-01-05,Global Development and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-global-development-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-01-07,Global Development and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-global-development-and,School of Oriental and African Studies,NA,5,0,0,5,10,35,15,15
10007780,01,CAH15-01-05,Global Development and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH20-02-01,Global Development and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,NA,East Asian Studies,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies,School of Oriental and African Studies,NA,0,0,0,20,20,30,30,0
10007780,01,CAH15-01-05,East Asian Studies and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-06,East Asian Studies and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH15-02-01,East Asian Studies and Economics,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-06,East Asian Studies and Economics,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-04-06,East Asian Studies and History,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-01,East Asian Studies and History,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH19-04-06,East Asian Studies and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-02,East Asian Studies and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH15-03-01,East Asian Studies and International Relations,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH19-04-06,East Asian Studies and International Relations,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH16-01-01,East Asian Studies and Law,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,2,14,20,29,13,3,3
10007780,01,CAH19-04-06,East Asian Studies and Law,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-01-07,East Asian Studies and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,5,0,0,5,10,35,15,15
10007780,01,CAH19-04-06,East Asian Studies and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-04-06,East Asian Studies and Music,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH25,East Asian Studies and Music,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,0,20,20,15,15,5,5
10007780,01,CAH15-03-01,East Asian Studies and Politics,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH19-04-06,East Asian Studies and Politics,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH15-01-04,East Asian Studies and Social Anthropology,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,0,15,10,30,20,5,0
10007780,01,CAH19-04-06,East Asian Studies and Social Anthropology,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-04-06,East Asian Studies and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-02-01,East Asian Studies and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-east-asian-studies-and,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,NA,Economics,021,https://www.soas.ac.uk/study/find-course/bsc-economics,School of Oriental and African Studies,NA,0,5,10,15,35,30,5,0
10007780,01,NA,Economics,000,https://www.soas.ac.uk/study/find-course/ba-economics,School of Oriental and African Studies,NA,0,0,20,10,45,15,5,0
10007780,01,CAH15-02-01,Economics and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-07,Economics and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH15-02-01,Economics and Africa and Black Diaspora including a year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-07,Economics and Africa and Black Diaspora including a year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH15-02-01,Economics and Arabic,000,https://www.soas.ac.uk/study/find-course/ba-economics-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-07,Economics and Arabic,000,https://www.soas.ac.uk/study/find-course/ba-economics-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH15-02-01,Economics and Chinese,000,https://www.soas.ac.uk/study/find-course/ba-economics-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-06,Economics and Chinese,000,https://www.soas.ac.uk/study/find-course/ba-economics-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,NA,Economics and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-economics-and,School of Oriental and African Studies,NA,0,0,5,35,15,30,0,15
10007780,01,NA,Global Liberal Arts,000,https://www.soas.ac.uk/study/find-course/ba-global-liberal-arts,School of Oriental and African Studies,NA,0,10,25,0,10,15,0,10
10007780,01,NA,History,000,https://www.soas.ac.uk/study/find-course/ba-history,School of Oriental and African Studies,NA,0,5,15,10,35,30,5,10
10007780,01,CAH20-01-02,History of Art,000,https://www.soas.ac.uk/study/find-course/ba-history-art,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH19-04-07,History and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH20-01-01,History and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH19-04-07,History and Africa and Black Diaspora including year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH20-01-01,History and Africa and Black Diaspora including year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH19-04-07,History and Arabic,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH20-01-01,History and Arabic,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH19-04-06,History and Chinese,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-01,History and Chinese,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH15-01-05,History and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH20-01-01,History and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH15-02-01,History and Economics,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH20-01-01,History and Economics,000,https://www.soas.ac.uk/study/find-course/ba-history-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH20-01-01,History and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH20-01-02,History and History of Art,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH20-01-01,History and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH20-02-01,History and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,CAH19-04-06,History of Art and Japanese,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-02,History of Art and Japanese,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH19-04-06,History of Art and Korean,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-02,History of Art and Korean,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH20-01-02,History of Art and Music,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH25,History of Art and Music,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,0,0,20,20,15,15,5,5
10007780,01,CAH15-01-04,History of Art and Social Anthropology,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,0,0,15,10,30,20,5,0
10007780,01,CAH20-01-02,History of Art and Social Anthropology,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH20-01-02,History of Art and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH20-02-01,History of Art and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,CAH19-04-07,History of Art and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH20-01-02,History of Art and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH19-04-07,History of Art and Africa and Black Diaspora including year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH20-01-02,History of Art and Africa and Black Diaspora including year abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH15-01-05,History of Art and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH20-01-02,History of Art and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH15-03-01,History of Art and International Relations,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH20-01-02,History of Art and International Relations,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH15-03-01,History of Art and Politics,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH20-01-02,History of Art and Politics,000,https://www.soas.ac.uk/study/find-course/ba-history-art-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,NA,International Relations,000,https://www.soas.ac.uk/study/find-course/ba-international-relations,School of Oriental and African Studies,NA,0,5,10,20,20,25,5,10
10007780,01,CAH15-03-01,International Relations and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH19-04-07,International Relations and Africa and Black Diaspora,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH15-03-01,International Relations and Africa and Black Diaspora including Year Abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
